YEAR,COUNTRY_CODE,COUNTRY,CATEGORY_CODE,CATEGORY,PARENT,VALUE,UNIT,FOOTNOTES
2014,6,Czech Republic,GF02,Defence,,0.7,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF02,Defence,,1.1,Percentage of gross domestic product (GDP),
2014,11,Germany,GF02,Defence,,1.0,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF02,Defence,,1.8,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF02,Defence,,0.4,Percentage of gross domestic product (GDP),
2014,12,Greece,GF02,Defence,,2.7,Percentage of gross domestic product (GDP),
2014,28,Spain,GF02,Defence,,0.9,Percentage of gross domestic product (GDP),
2014,10,France,GF02,Defence,,1.7,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF02,Defence,,1.5,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF02,Defence,,1.2,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF02,Defence,,1.4,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF02,Defence,,0.9,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF02,Defence,,1.1,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF02,Defence,,0.3,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF02,Defence,,0.6,Percentage of gross domestic product (GDP),
2014,20,Malta,GF02,Defence,,0.7,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF02,Defence,,1.1,Percentage of gross domestic product (GDP),
2014,1,Austria,GF02,Defence,,0.6,Percentage of gross domestic product (GDP),
2014,23,Poland,GF02,Defence,,1.5,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF02,Defence,,1.0,Percentage of gross domestic product (GDP),
2014,25,Romania,GF02,Defence,,0.8,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF02,Defence,,0.9,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF02,Defence,,0.9,Percentage of gross domestic product (GDP),
2014,9,Finland,GF02,Defence,,1.4,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF02,Defence,,1.3,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF02,Defence,,2.2,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF02,Defence,,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF02,Defence,,1.4,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF02,Defence,,0.9,Percentage of gross domestic product (GDP),p
2014,2,Belgium,GF0201,Military defence,GF02,0.9,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0201,Military defence,GF02,1.2,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF0201,Military defence,GF02,0.6,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0201,Military defence,GF02,1.0,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0201,Military defence,GF02,0.9,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF0201,Military defence,GF02,1.7,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF0201,Military defence,GF02,0.3,Percentage of gross domestic product (GDP),
2014,12,Greece,GF0201,Military defence,GF02,2.7,Percentage of gross domestic product (GDP),
2014,28,Spain,GF0201,Military defence,GF02,0.8,Percentage of gross domestic product (GDP),
2014,10,France,GF0201,Military defence,GF02,1.4,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF0201,Military defence,GF02,1.3,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF0201,Military defence,GF02,1.2,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF0201,Military defence,GF02,1.4,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF0201,Military defence,GF02,0.8,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF0201,Military defence,GF02,0.8,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF0201,Military defence,GF02,0.2,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0201,Military defence,GF02,0.6,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0201,Military defence,GF02,0.7,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0201,Military defence,GF02,0.8,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0201,Military defence,GF02,0.5,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0201,Military defence,GF02,1.4,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0201,Military defence,GF02,0.9,Percentage of gross domestic product (GDP),
2014,25,Romania,GF0201,Military defence,GF02,0.8,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0201,Military defence,GF02,0.6,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0201,Military defence,GF02,0.9,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0201,Military defence,GF02,1.3,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0201,Military defence,GF02,1.1,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0201,Military defence,GF02,1.9,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF0201,Military defence,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF0201,Military defence,GF02,1.3,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF0201,Military defence,GF02,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0202,Civil defence,GF02,0.1,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,12,Greece,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,10,France,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0202,Civil defence,GF02,:,Percentage of gross domestic product (GDP),z
2014,25,Romania,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0202,Civil defence,GF02,0.1,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0202,Civil defence,GF02,0.1,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF0202,Civil defence,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF0202,Civil defence,GF02,0.1,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF0202,Civil defence,GF02,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,12,Greece,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,10,France,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF0203,Foreign military aid,GF02,:,Percentage of gross domestic product (GDP),z
2014,19,Luxembourg,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,25,Romania,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0203,Foreign military aid,GF02,0.1,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF0203,Foreign military aid,GF02,0.0,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF0203,Foreign military aid,GF02,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0204,R&D Defence,GF02,:,Percentage of gross domestic product (GDP),z
2014,6,Czech Republic,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,12,Greece,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,10,France,GF0204,R&D Defence,GF02,0.1,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,25,Romania,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0204,R&D Defence,GF02,0.0,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0204,R&D Defence,GF02,0.2,Percentage of gross domestic product (GDP),
